question_id,db_id,question,difficulty,judge_evaluation_sql_eval_reasoning,judge_evaluation_sql_eval_status,judge_evaluation_sparql_eval_reasoning,judge_evaluation_sparql_eval_status,judge_evaluation_sparql_eval_error_category,judge_evaluation_comparison_summary,judge_evaluation_comparison_winner
480,card_games,"What is the Italian flavor text of the card ""Ancestor's Chosen""? Context: Italian refers to language = 'Italian'; flavor text refers to flavorText; ""Ancestor''s Chosen"" refers to name = 'Ancestor''s Chosen'",moderate,The SQL result returns the two Italian flavorText values exactly matching the ground truth rows (same values and row count).,CORRECT,"The SPARQL query returned zero rows while the ground truth contains two flavorText values, so it failed to retrieve the correct data.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction returned no results and is incorrect.,SQL
483,card_games,Please list the Italian text ruling of all the cards in the set Coldsnap. Context: card set Coldsnap refers to name = 'Coldsnap'; Italian refers to language = 'Italian',moderate,"The SQL result contains many of the correct Italian 'text' values matching the ground truth, but the total row count is 155 versus the ground truth 149 and there are extra empty ('') rows at the end. Because the row counts differ and there are spurious rows, the SQL output is not fully correct.",WRONG_ANSWER,The SPARQL query returned 0 rows while the ground truth contains 149 rows; the query appears to have incorrect logic or filters (it executed but produced no results).,WRONG_ANSWER,LOGIC,Both predictions are incorrect: the SQL output is close but has extra empty rows and mismatched row count; the SPARQL output returned no rows.,SQL
484,card_games,Please list the Italian names of the cards in the set Coldsnap with the highest converted mana cost. Context: card set Coldsnap refers to name = 'Coldsnap'; Italian refers to language = 'Italian'; highest converted mana cost refers to MAX(convertedManaCost),moderate,"The SQL result returns only 12 rows while the ground truth contains 155 rows; many expected Italian card names are missing, so the row count and set of values do not match the ground truth.",WRONG_ANSWER,The SPARQL result returns a single row (Jokulmorder) whereas the ground truth contains 155 Italian card names with the maximum converted mana cost; this is an undercomplete result likely due to overly restrictive filtering or missing joins.,WRONG_ANSWER,LOGIC,"Both predictions return far fewer rows than the ground truth (12 and 1 vs 155), so neither is correct.",TIE_BOTH_INCORRECT
486,card_games,"What is the percentage of the cards with a converted mana cost of 7 in the set Coldsnap? Context: converted mana cost of 7 refers to convertedManaCost = 7; card set Coldsnap refers to name = 'Coldsnap'; percentage = DIVIDE(SUM(convertedManaCost = 7), SUM(convertedManaCost))*100",moderate,"The SQL result uses SUM(convertedManaCost) as the denominator instead of COUNT(id). The ground truth divides the count of cards with convertedManaCost = 7 by the total number of cards; using the sum of convertedManaCost yields a different value (2.429...), so the SQL output is incorrect.",WRONG_ANSWER,"The SPARQL result reports percentage ≈ 7.74194 with count7 = 12 and total = 155, which matches the ground truth value (7.741935483870968) within rounding tolerance.",CORRECT,NONE,The SPARQL prediction matches the ground truth percentage; the SQL prediction is wrong because it used SUM(convertedManaCost) instead of COUNT of cards in the denominator.,SPARQL
487,card_games,"What is the percentage of incredibly powerful cards in the set Coldsnap? Context: card set Coldsnap refers to name = 'Coldsnap'; foil is incredibly powerful refers to cardKingdomFoilId is not null AND cardKingdomId is not null; the percentage of incredibly powerful cards in the set refers to DIVIDE(SUM(incredibly powerful), SUM(name = 'Coldsnap'))*100",challenging,SQL returned a single row with value 100.0 which exactly matches the ground truth value and row count; numeric formatting is acceptable.,CORRECT,"SPARQL returned no rows while the ground truth has one row with value 100.0, so it failed to produce the correct result.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction produced no result.,SQL
518,card_games,Which of the play format has the highest number of banned status? Indicate the play format and the names of all the card meet the condition. Context: play format refers to format; banned status refers to status = 'Banned'; the highest number of banned status refers to MAX(COUNT(status = 'Banned')),moderate,"The SQL result returns only 102 rows while the ground truth has 546 rows; although the format values shown ('legacy') match, the row count and many expected card names are missing, so it does not match the ground truth.",WRONG_ANSWER,"The SPARQL result has the correct total row count (546) and the correct 'format' values, but many 'name' values are NULL/unbound in the output whereas the ground truth provides names for all rows. Because the returned rows lack the required name values, the result is not semantically equivalent to the ground truth.",WRONG_ANSWER,SCHEMA,Both predictions fail: SQL returns too few rows; SPARQL returns the correct row count but many card names are missing.,TIE_BOTH_INCORRECT
522,card_games,Which cards are ranked 1st on EDHRec? List all of the cards name and its banned play format. Context: ranked 1st on EDHRec refers to edhrecRank = 1; banned refers to status = 'Banned'; play format refers to format; cards name refers to name,moderate,The SQL output matches the ground truth exactly: two rows both for 'Sol Ring' with formats 'duel' and 'legacy' and total row count 2. Values and counts align with the expected result.,CORRECT,"The SPARQL output returns 33 rows of different printings of Sol Ring with edition-specific names and no 'status' or 'format' values; it does not restrict to edhrecRank = 1 or the banned play formats, so it fails to produce the required two rows and required format values.",WRONG_ANSWER,LOGIC,The SQL prediction is correct and matches the ground truth; the SPARQL prediction is incorrect (returns many printings and lacks the banned format values).,SQL
528,card_games,List the names of all the cards in the set Hour of Devastation and find the formats in which these cards are legal. Context: the set Hour of Devastation refers to set.name = 'Hour of Devastation'; names of all the cards in the set refers to cards.name; legal cards refers to status = 'Legal'; the formats refers to format,challenging,SQL output matches the ground truth in both total row count (1664) and the name/format value pairs (examples match and extra rows omitted are allowed). Columns align semantically with the ground truth result (name and format where legal).,CORRECT,SPARQL output has only 219 rows versus the expected 1664 and the format values are all null; it therefore fails to produce the complete set of card-format pairs (missing many rows and missing legal format values).,WRONG_ANSWER,LOGIC,The SQL prediction is correct and matches the ground truth; the SPARQL prediction is incomplete and incorrect.,SQL
529,card_games,Find and list the names of sets which doesn't have Japanese translation but have Korean translation. Context: names of sets refers to name; doesn't have Japanese translation refers to language not like '%Japanese%'; have Korean translation refers to language = 'Korean',moderate,"The SQL result is empty (0 rows) while the ground truth contains 121 names. This indicates the SQL query failed to retrieve the expected rows (likely incorrect WHERE conditions, joins, or missing table usage).",WRONG_ANSWER,"The SPARQL result is empty (0 rows) while the ground truth contains 121 names. Although extra columns are allowed, returning no rows means it did not produce the required set names (likely incorrect triple patterns or filters).",WRONG_ANSWER,LOGIC,"Both SQL and SPARQL returned no rows but the ground truth has 121 names, so both predictions are incorrect.",TIE_BOTH_INCORRECT
530,card_games,List all the frame styles and cards Allen Williams worked on and find any banned cards if there are any. Context: frame styles refers to frameVersion; cards Allen Williams worked on refers to artist = 'Allen Williams'; banned cards refers to status = 'Banned',moderate,"The SQL result has the correct row count (83) and includes frameVersion and name, but it does not reproduce the ground truth banned indicator: the expected third column marks banned names with the card name or 'NO', whereas the SQL 'status' column is NULL for all rows. Some frameVersion values also differ from the ground truth sample. Therefore the values are not semantically equivalent to the ground truth.",WRONG_ANSWER,"The SPARQL result returns 136 rows vs the ground truth 83 (incorrect total count). Although extra columns are allowed, the mismatch in total rows indicates it retrieved many additional cards not limited to Allen Williams or otherwise filtered to match the ground truth. This is a logic/filtering error.",WRONG_ANSWER,LOGIC,Both predictions are incorrect: SQL misses the banned-indicator semantics (and has some differing values) while SPARQL returns too many rows.,TIE_BOTH_INCORRECT
195,toxicology,What is the most common bond type? Context: most common bond type refers MAX(COUNT(bond_type)),simple,The SQL result returns a single row with bond_type '-' matching the ground truth value exactly; row count and value agree.,CORRECT,"The SPARQL result includes the correct bond type '-' (and an additional count column). Extra columns are allowed, and the correct value is present.",CORRECT,NONE,Both predictions correctly identify the most common bond type as '-'.,TIE_BOTH_CORRECT
197,toxicology,Calculate the average number of oxygen atoms in single-bonded molecules. Context: single-bonded molecules refers to bond_type = '-' ; average number of oxygen atom = AVG(element = 'o'),moderate,"The SQL result (AVG = 2.16129) does not match the ground truth (AVG = 99.68354430379746). The numeric values differ drastically, so the SQL output is semantically incorrect (likely wrong aggregation/filter or used a different column 'o_count' instead of the expected 'oxygen_count').",WRONG_ANSWER,"The SPARQL result (AVG = 2.30769) also does not match the ground truth (AVG = 99.68354430379746). The value is far from the expected number, indicating a logical or filtering error in the query that produced a much smaller average.",WRONG_ANSWER,LOGIC,"Both predicted results differ substantially from the ground truth average (≈99.68), so neither is correct.",TIE_BOTH_INCORRECT
198,toxicology,"On average how many carcinogenic molecules are single bonded? Context: carcinogenic molecules refers to label = '+'; single-bonded refers to bond_type = '-'; average = DIVIDE(SUM(bond_type = '-'), COUNT(atom_id))",challenging,"The SQL returned a single numeric value (~0.8337) that does not match the ground truth average (732.125). The magnitude is vastly different, indicating the aggregation or denominator used is incorrect (likely computing a per-molecule fraction rather than the required SUM(bond_type='-')/COUNT(atom_id) across carcinogenic molecules).",WRONG_ANSWER,"The SPARQL result (~0.417574) also does not match the ground truth (732.125). The value is far smaller, indicating a logical error in how single bonds are aggregated or how the average is computed for carcinogenic molecules.",WRONG_ANSWER,LOGIC,Both predicted results are numerically far from the ground truth (732.125) and thus both are incorrect.,TIE_BOTH_INCORRECT
200,toxicology,Find the triple-bonded molecules which are carcinogenic. Context: triple-bonded molecules refers to bond_type = '#'; carcinogenic refers to label = '+',simple,SQL output returns the two molecule_ids TR041 and TR499 matching the ground truth values and row count exactly.,CORRECT,SPARQL output returns the same two molecules (as IRIs with labels). Extra columns/labels are allowed and the correct answer is present.,CORRECT,NONE,Both predictions correctly return the two triple-bonded carcinogenic molecules TR041 and TR499.,TIE_BOTH_CORRECT
201,toxicology,"What is the percentage of carbon in double-bond molecules? Context: carbon refers to element = 'c'; double-bond molecules refers to bond_type = '='; percentage = DIVIDE(SUM(element = 'c'), COUNT(atom_id))",moderate,"The SQL result returns 0.3880961092816197 (a fraction) whereas the ground truth is 38.80961092816197 (a percentage). The numeric values are the same up to a factor of 100, so the scale/unit is incorrect for a percentage result.",WRONG_ANSWER,"The SPARQL result shows carbons=20966, total=102779 and percentage=0.203991 (≈20.3991%), which does not match the ground truth percentage of ≈38.8096% (and the atom counts implied by that). The values are numerically different, so the result is incorrect.",WRONG_ANSWER,LOGIC,"Both predictions are incorrect: SQL has the correct fraction but wrong scale (should be percent), SPARQL returns different counts and percentage.",TIE_BOTH_INCORRECT
206,toxicology,What elements are in the TR004_8_9 bond atoms? Context: TR004_8_9 bond atoms refers to bond_id = 'TR004_8_9';,challenging,"SQL returns one row with element 'c', which matches the ground truth value and row count exactly (ignoring column naming).",CORRECT,"SPARQL returns two rows (both 'Carbon') for the bond's atoms. While 'Carbon' semantically matches 'c', the row count (2) does not match the ground truth single-row result, so the output is not equivalent.",WRONG_ANSWER,LOGIC,The SQL prediction exactly matches the ground truth; the SPARQL prediction has correct element names but an incorrect row count.,SQL
207,toxicology,What elements are in a double type bond? Context: double type bond refers to bond_type = '=';,challenging,"SQL returned 5 elements (c, o, n, s, ca) but the ground truth contains 13 elements; the prediction is missing many correct element values (cl, h, p, f, sn, pb, br, cu).",WRONG_ANSWER,"SPARQL returned 5 elements using full names (Calcium, Carbon, Nitrogen, Oxygen, Sulfur) which correspond to a subset of the ground truth elements (ca, c, n, o, s) but is missing the other ground truth elements; this is an incomplete result (logical error).",WRONG_ANSWER,LOGIC,"Both predictions return only a subset of the correct elements (the same five elements), so neither matches the full ground truth.",TIE_BOTH_INCORRECT
208,toxicology,Which type of label is the most numerous in atoms with hydrogen? Context: with hydrogen refers to element = 'h'; label most numerous in atoms refers to MAX(COUNT(label));,moderate,The SQL result returns a single row with label '-' which exactly matches the ground truth value and row count.,CORRECT,The SPARQL result returns the predicate IRI and a count (4034) instead of the label value '-' from the ground truth; it does not include the expected label and thus is incorrect.,WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction returns the wrong value (predicate IRI and count) so SQL wins.,SQL
212,toxicology,Which element is the least numerous in non-carcinogenic molecules? Context: label = '-' means molecules are non-carcinogenic; least numerous refers to MIN(COUNT(element));,challenging,"SQL returned three elements ('ca', 'k', 'pb') instead of the single correct element 'ca', so the result set includes extra incorrect rows and does not match the ground truth.",WRONG_ANSWER,"SPARQL returned one row with element 'Calcium' and count 1, which corresponds to the ground-truth element 'ca' (naming difference only). The row count and value match the ground truth (extra 'count' column is allowed).",CORRECT,NONE,The SPARQL prediction matches the ground truth (naming difference only); the SQL prediction returns extra incorrect rows.,SPARQL
213,toxicology,What type of bond is there between the atoms TR004_8 and TR004_20? Context: type of bond refers to bond_type; between the atoms TR004_8 and TR004_20 refers to atom_id = 'TR004_8' AND atom_id2 = 'TR004_20' OR another way around,moderate,SQL output returns two rows with bond_type '-' matching the ground truth values and row count exactly; formatting and column names are ignored per criteria.,CORRECT,"SPARQL returns the correct bondType '-' but only one row (and includes an extra bond column). Because the ground truth has two identical rows, the single-row result does not match the required row count.",WRONG_ANSWER,LOGIC,The SQL prediction exactly matches the ground truth (values and row count); the SPARQL prediction returns the correct value but the wrong number of rows.,SQL
215,toxicology,How many atoms with iodine and with sulfur type elements are there in single bond molecules? Context: with iodine element refer to element = 'i'; with sulfur element refers to element = 's'; single type bond refers to bond_type = '-'; Should consider the distinct atoms when counting;,challenging,"SQL returned iodine_count = 3 which matches ground truth for iodine, but sulfur_count = 94 does not match the ground truth sulfur count of 77, so the sulfur count is incorrect.",WRONG_ANSWER,SPARQL returns two rows with code 'i' -> 3 and 's' -> 77 which match the ground truth counts for iodine and sulfur; extra row-based format is acceptable.,CORRECT,NONE,"The SPARQL prediction matches the ground truth for both iodine and sulfur counts, while the SQL prediction has an incorrect sulfur count.",SPARQL
218,toxicology,"What percentage of carcinogenic-type molecules does not contain fluorine? Context: label = '+' mean molecules are carcinogenic; contain fluorine refers to element = 'f'; percentage = DIVIDE(SUM(element = 'f') * 100, COUNT(molecule_id)) where label = '+'; Should consider the distinct atoms when counting;",challenging,"The SQL result (≈99.3421%) does not match the ground truth (100.0%). The ground truth says all carcinogenic ('+') molecules lack fluorine, but the SQL result indicates at least one carcinogenic molecule was counted as containing fluorine or counting/distinct logic differs, so the numeric percentage is incorrect.",WRONG_ANSWER,"The SPARQL result (percentage = 99.3421 with total=152, withF=1, withoutF=151) also disagrees with the ground truth (100.0%). Although the SPARQL output includes extra columns (allowed), it reports one carcinogenic molecule containing fluorine, so its computed percentage is incorrect relative to the ground truth.",WRONG_ANSWER,LOGIC,"Both predictions produce the same incorrect percentage (~99.3421%) while the ground truth is 100.0%, so neither is correct.",TIE_BOTH_INCORRECT
219,toxicology,"What is the percentage of carcinogenic molecules in triple type bonds? Context: label = '+' mean molecules are carcinogenic; triple bond refers to bond_type = '#'; percentage = DIVIDE(SUM(bond_type = '#') * 100, COUNT(bond_id)) as percent where label = '+'",challenging,"The SQL result (0.0807537012) does not match the ground truth percentage (66.6666667). The prediction appears to compute a bond-based ratio (or a different denominator) rather than the required distinct-molecule-based percentage of carcinogenic molecules with triple bonds, so it is semantically incorrect.",WRONG_ANSWER,"The SPARQL result (percent = 0.0807537, totalBonds = 3715, tripleBonds = 3) reports a bond-count based percentage (~0.08075) whereas the ground truth expects the percent of distinct molecules labeled '+' among molecules with triple bonds (~66.6667). The query therefore uses the wrong logic/aggregation.",WRONG_ANSWER,LOGIC,"Both predictions compute a bond-count based percentage instead of the ground-truth distinct-molecule-based percentage, so both are incorrect.",TIE_BOTH_INCORRECT
220,toxicology,Please list top three elements of the toxicology of the molecule TR000 in alphabetical order. Context: TR000 is the molecule id;,challenging,"SQL output matches the ground truth exactly: three rows with elements 'c', 'cl', and 'h', matching values and count.",CORRECT,"SPARQL returned a single row ('Carcinogenic') that does not match the expected three element values ('c','cl','h'); wrong values and wrong row count.",WRONG_ANSWER,LOGIC,"The SQL prediction matches the ground truth exactly, while the SPARQL prediction is incorrect.",SQL
226,toxicology,"What is the percentage of double bonds in the molecule TR008? Please provide your answer as a percentage with five decimal places. Context: double bond refers to bond_type = '='; TR008 is the molecule id; percentage = DIVIDE(SUM(bond_type = '='), COUNT(bond_id)) as percent where molecule_id = 'TR008'",moderate,"The SQL output returns '3.84615', which matches the ground truth numeric percentage (3.84615) with correct formatting to five decimal places; row count and value agree.",CORRECT,The SPARQL result includes percentStr = '3.84615' (matches the ground truth). The extra columns total = 26 and doubleCount = 1 are allowed by the criteria and are consistent with the computed percentage (1/26 * 100 ≈ 3.84615).,CORRECT,NONE,Both SQL and SPARQL predictions produce the correct percentage (3.84615); SPARQL includes allowed extra columns.,TIE_BOTH_CORRECT
227,toxicology,"What is the percentage of molecules that are carcinogenic? Please provide your answer as a percentage with three decimal places. Context: label = '+' mean molecules are carcinogenic; percentage = DIVIDE(SUM(label = '+'), COUNT(molecule_id)) as percent",simple,The SQL result returns a single numeric value 44.315 which exactly matches the ground truth percentage (44.315) with three decimal places.,CORRECT,"The SPARQL result returns the same single numeric value 44.315 matching the ground truth percentage; extra columns are allowed and none are present, so it is correct.",CORRECT,NONE,Both predicted outputs match the ground truth percentage 44.315 exactly.,TIE_BOTH_CORRECT
228,toxicology,"How much of the hydrogen in molecule TR206 is accounted for? Please provide your answer as a percentage with four decimal places. Context: hydrogen refers to element = 'h'; TR206 is the molecule id; percentage = DIVIDE(SUM(element = 'h'), COUNT(atom_id)) as percent where molecule_id = 'TR206'",moderate,The SQL result percent = 45.4545 exactly matches the ground truth value (45.4545). Row count and value align with the expected percentage.,CORRECT,"The SPARQL output reports percentStr = 22.0835 (4034/18267*100), which does not match the ground truth 45.4545; counts and computed percentage are incorrect for molecule TR206.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction reports an incorrect percentage.,SQL
230,toxicology,What are the elements of the toxicology and label of molecule TR060? Context: TR060 is the molecule id;,challenging,"SQL output matches the ground truth exactly: same five rows with elements c, h, o, n, cl and label '-' for each. Row count and values align.",CORRECT,SPARQL output returns two unrelated triples (carcinogenicity and a rdfs:label) rather than the five element rows; it does not contain the required element/label pairs.,WRONG_ANSWER,LOGIC,"The SQL prediction matches the ground truth exactly, while the SPARQL prediction returns unrelated properties and misses the element list.",SQL
231,toxicology,Which bond type accounted for the majority of the bonds found in molecule TR010 and state whether or not this molecule is carcinogenic? Context: TR010 is the molecule id; majority of the bond found refers to MAX(COUNT(bond_type));,challenging,SQL output contains the correct bond_type value '-' matching the ground truth. The extra 'label' column is allowed per criteria and does not affect correctness.,CORRECT,SPARQL output includes the correct bondType '-' (matches ground truth). Additional columns (count and carcinogenicity) are permitted and do not invalidate the match.,CORRECT,NONE,Both SQL and SPARQL returns include the correct bond type '-' from the ground truth; both are correct.,TIE_BOTH_CORRECT
232,toxicology,Please list top three molecules that have single bonds between two atoms and are not carcinogenic in alphabetical order. Context: label = '-' means molecules are not carcinogenic; single type bond refers to bond_type = '-'; list top three molecules refers to return molecule_id and order by molecule_id;,moderate,"SQL output matches the ground truth exactly: three rows with molecule_ids TR002, TR004, TR007 in the same order.",CORRECT,"SPARQL output contains the correct molecule_id values for the three rows (TR002, TR004, TR007). Extra 'molecule' column is allowed by criteria.",CORRECT,NONE,Both SQL and SPARQL predictions return the same correct set of molecule_ids as the ground truth.,TIE_BOTH_CORRECT
234,toxicology,How many bonds which involved atom 12 does molecule TR009 have? Context: TR009 is the molecule id;  involved atom 12 refers to atom_id = 'TR009_12' or atom_id2 = 'TR009_12',moderate,"The ground truth count is 1041, but the SQL prediction returns 3 distinct bond_id values, which does not match the expected total. This is a semantic mismatch (wrong count).",WRONG_ANSWER,"The SPARQL result returns bondCount = 3 for molecule TR009 and atom TR009_12, which does not match the ground truth count of 1041; although extra columns are allowed, the numeric result is incorrect.",WRONG_ANSWER,LOGIC,"Both SQL and SPARQL predictions return a count of 3 while the ground truth is 1041, so both are incorrect.",TIE_BOTH_INCORRECT
236,toxicology,What are the bond type and the atoms of the bond ID of TR001_6_9? Context: atoms refer to atom_id or atom_id2,moderate,SQL output matches the ground truth exactly: same bond_type and both atom_id/atom_id2 rows (both orderings). Row count and values match.,CORRECT,"SPARQL returned the correct bondType and one atom pair (with full URIs), but it only returned one row while the ground truth has two rows (both atom orderings). Row count does not match.",WRONG_ANSWER,LOGIC,The SQL prediction exactly matches the ground truth; the SPARQL prediction has the correct values but is missing the second (reversed) row.,SQL
239,toxicology,How many connections does the atom 19 have? Context: connections refers to bond_id; atom 19 refers to atom_id like 'TR%_19';,simple,"The ground truth is a single count value of 377. The SQL prediction returns COUNT(DISTINCT bond_id) = 377, which matches the ground truth count (minor difference in DISTINCT does not change the numeric result).",CORRECT,The SPARQL prediction returns 219 rows listing connections per individual atom (per atom URI) instead of a single aggregate count of bond connections equal to 377. It does not provide the required total count.,WRONG_ANSWER,LOGIC,The SQL prediction returns the correct total count (377); the SPARQL prediction returns per-atom connection rows rather than the requested aggregate.,SQL
240,toxicology,"List all the elements of the toxicology of the molecule ""TR004"". Context: TR004 is the molecule id;",challenging,"The SQL output matches the ground truth exactly: six rows with elements s, n, o, c, h, p. Row count and values are identical.",CORRECT,The SPARQL result returns a single carcinogenicity property value instead of the six element symbols; it does not match the expected element list.,WRONG_ANSWER,LOGIC,The SQL prediction is correct and matches the ground truth; the SPARQL prediction returns unrelated carcinogenicity data and is incorrect.,SQL
242,toxicology,"Among all the atoms from 21 to 25, list all the molecules that are carcinogenic. Context: atoms from 21 to 25 refers to SUBSTR(atom_id, 7, 2) between '21' and '25'; label = '+' mean molecules are carcinogenic",moderate,SQL output matches the ground truth row-for-row and total row count (75). Values match the expected molecule IDs for carcinogenic molecules among atoms 21–25.,CORRECT,SPARQL returns the same 75 molecules (as URIs and labels). Extra moleculeLabel column is allowed and the molecule URIs correspond to the same molecule IDs in the ground truth.,CORRECT,NONE,Both SQL and SPARQL results semantically match the ground truth (75 molecule entries); both are correct.,TIE_BOTH_CORRECT
243,toxicology,What are the bonds that have phosphorus and nitrogen as their atom elements? Context: have phosphorus as atom elements refers to element = 'p'; have nitrogen as atom elements refers to element = 'n',moderate,"SQL output exactly matches the ground truth bond_id values and row count (6), so it is semantically correct.",CORRECT,"SPARQL output contains the same six bonds (as URIs and labels). Extra bondLabel column is allowed and the correct bond identifiers are present, so it is semantically correct.",CORRECT,NONE,Both SQL and SPARQL returned the same six correct bonds; both are correct.,TIE_BOTH_CORRECT
244,toxicology,Is the molecule with the most double bonds carcinogenic? Context: double bond refers to bond_type = ' = '; label = '+' mean molecules are carcinogenic,moderate,SQL returned one row with label '+' which exactly matches the ground truth value and row count.,CORRECT,SPARQL returned a single boolean True indicating 'yes' (the molecule is carcinogenic). This is semantically equivalent to the ground-truth label '+' and matches the expected single-row answer.,CORRECT,NONE,Both predictions correctly indicate that the molecule with the most double bonds is carcinogenic.,TIE_BOTH_CORRECT
245,toxicology,"What is the average number of bonds the atoms with the element iodine have? Context: atoms with the element iodine refers to element = 'i'; average = DIVIDE(COUND(bond_id), COUNT(atom_id)) where element = 'i'",moderate,"The SQL returned a single numeric value 1.0 matching the ground truth. It uses COUNT(DISTINCT) on both bond_id and atom_id (where ground truth used plain COUNT), which could change results in some schemas, but here the numeric result equals the ground truth, so semantically correct for this case.",CORRECT,"The SPARQL result produced the same single numeric value 1.0 as the ground truth. The output contains the correct averaged value and row count, so it is semantically equivalent.",CORRECT,NONE,Both predicted queries produced the same numeric result (1.0) as the ground truth.,TIE_BOTH_CORRECT
247,toxicology,List all the elements of atoms that can not bond with any other atoms. Context: atoms cannot bond with other atoms means atom_id NOT in connected table;,challenging,"SQL returned five rows: 'na', 'cl', 'h', 'zn', 'k'. Ground truth contains only 'na', 'zn', 'k'. The SQL output has two extra elements ('cl', 'h') that should not be present, so it does not match the ground truth.",WRONG_ANSWER,"SPARQL returned 'Chlorine', 'Hydrogen', 'Sodium', and 'Unknown Element'. Only 'Sodium' corresponds to a ground-truth element ('na'); 'Chlorine' and 'Hydrogen' are extra, 'zn' and 'k' are missing, and 'Unknown Element' does not match any ground-truth value. The result set is therefore incorrect.",WRONG_ANSWER,LOGIC,"Both predictions include incorrect element sets compared to the ground truth; neither matches the expected three elements ('na','zn','k').",TIE_BOTH_INCORRECT
248,toxicology,"What are the atoms of the triple bond with the molecule ""TR041""? Context: TR041 is the molecule id; triple bond refers to bond_type = '#';",simple,"The SQL result exactly matches the ground truth four rows (both directions for each triple bond), values and row count are identical.",CORRECT,The SPARQL result contains the two correct triple bonds but only returns one direction for each bond (2 rows) instead of the 4 rows in the ground truth; extra columns are allowed but the missing reciprocal rows mean it does not match the expected result set.,WRONG_ANSWER,LOGIC,The SQL prediction exactly matches the ground truth; the SPARQL prediction finds the correct bonds but misses the reciprocal atom pairs.,SQL
249,toxicology,What are the elements of the atoms of TR144_8_19? Context: TR144_8_19 is the bond id;,challenging,"SQL output matches the ground truth exactly (two rows with elements 'h' and 'c'), so it is semantically correct.",CORRECT,"SPARQL returns the same two atoms and their elements, using full element names ('Hydrogen' and 'Carbon') and extra columns (atom URIs and labels). The element values are semantically equivalent to 'h' and 'c', and row count matches, so it is correct.",CORRECT,NONE,"Both predictions return the two correct elements for atoms in bond TR144_8_19; SQL matches the ground-truth formatting, and SPARQL provides semantically equivalent element names plus extra columns.",TIE_BOTH_CORRECT
253,toxicology,List the elements of all the triple bonds. Context: triple bond refers to bond_type = '#';,challenging,"SQL output contains exactly the four elements {c, n, p, y} (order irrelevant) matching the ground truth values and row count, so it is correct.",CORRECT,"SPARQL returns element names (Carbon, Nitrogen, Phosphorus, Unknown Element) with repeated rows and extra columns; it does not present the ground-truth element values {c, n, p, y} (the 'y' value is missing and values differ in form), so the answer is incorrect.",WRONG_ANSWER,LOGIC,The SQL prediction matches the ground truth exactly; the SPARQL prediction does not match the expected element values.,SQL
255,toxicology,"What proportion of single bonds are carcinogenic? Please provide your answer as a percentage with five decimal places. Context: single bond refers to bond_type = '-'; label = '+' mean molecules are carcinogenic; proportion = DIVIDE(SUM(label = '+') * 100, COUNT(bond_id)) where bond_type = '-'",moderate,"SQL output matches the ground truth numeric result exactly (formatted string '39.75203'), same single-row value and precision.",CORRECT,"SPARQL includes the correct computed percentage as 'percent_5dp_str' = '39.75203' (and supporting counts total=7743, carc=3078); extra columns are allowed.",CORRECT,NONE,Both SQL and SPARQL returned the correct percentage 39.75203 for carcinogenic single bonds.,TIE_BOTH_CORRECT
260,toxicology,Calculate the total atoms with triple-bond molecules containing the element phosphorus or bromine. Context: triple bond refers to bond_type = '#'; phosphorus refers to element = 'p'; bromine refers to element = 'br',moderate,"The SQL result returns a count of 4 while the ground truth count is 1, so the SQL prediction overcounts and does not match the expected result.",WRONG_ANSWER,"The SPARQL result returns a count of 7 while the ground truth count is 1, so the SPARQL prediction also overcounts and does not match the expected result.",WRONG_ANSWER,LOGIC,Both predicted queries produced incorrect counts (4 and 7) versus the ground truth (1).,TIE_BOTH_INCORRECT
263,toxicology,"What is the composition of element chlorine in percentage among the single bond molecules? Context: element chlorine refers to element = 'cl'; single bond refers to bond_type = '-'; percentage = DIVIDE(SUM(element = 'cl'), COUNT(atom_id)) as percent where bond_type = '-'",challenging,"The SQL result returns a single percent value (3.4823684499615513) that does not match the ground truth percent (2.6840451814272206). The difference (~0.80 percentage points, ~30% relative) is larger than a small rounding error, indicating incorrect aggregation or filtering of rows (wrong selection of bond_type or element).",WRONG_ANSWER,"The SPARQL result includes counts and a percent (2.02764) which is closer to the ground truth than the SQL prediction but still differs by ~0.66 percentage points (about 24% relative). Although extra columns are allowed, the percent value does not match the ground truth, indicating a logical error in counting or filtering (e.g., incorrect bond_type or element selection or different denominator).",WRONG_ANSWER,LOGIC,Both predicted results are incorrect; the SPARQL prediction is numerically closer to the ground truth than the SQL prediction.,SPARQL
268,toxicology,What are the elements for bond id TR001_10_11? Context: TR001_10_11 is the bond id;,challenging,"The SQL output returns two rows with elements 'o' and 'c', which semantically match the ground truth set {'c','o'} (ordering and duplicate column names are irrelevant). Small ordering difference is allowed.",CORRECT,"The SPARQL output returns 'Carbon' and 'Oxygen' (full names) instead of the expected element symbols 'c' and 'o'. Although extra columns are permitted, the element values do not match the ground truth representation.",WRONG_ANSWER,SCHEMA,"The SQL prediction matches the ground truth elements; the SPARQL prediction returns element names rather than the expected symbols, so SQL wins.",SQL
